09-24-2026 01:02:37 RAM 7991/30697MB (lfb 206x4MB) SWAP 582/15348MB (cached 1MB) CPU [43%@2201,5%@2201,2%@2201,2%@2201,2%@2201,6%@2201,16%@2201,5%@2201,2%@2201,7%@2201,5%@2201,2%@2201] GR3D_FREQ 0% cpu@65.406C soc2@60.937C soc0@61.968C gpu@60.187C tj@65.406C soc1@62.343C VDD_GPU_SOC 5311mW/5311mW VDD_CPU_CV 2654mW/2654mW VIN_SYS_5V0 5124mW/5124mW
09-24-2026 02:46:06 RAM 16396/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,61%@2201,0%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.093C soc2@51.906C soc0@53.5C gpu@52C tj@57.093C soc1@53.187C VDD_GPU_SOC 12124mW/21525mW VDD_CPU_CV 2272mW/2090mW VIN_SYS_5V0 5626mW/7441mW
09-24-2026 02:46:07 RAM 16396/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.468C soc2@51.437C soc0@53C gpu@51.312C tj@56.343C soc1@53C VDD_GPU_SOC 5695mW/21523mW VDD_CPU_CV 2655mW/2090mW VIN_SYS_5V0 4521mW/7441mW
09-24-2026 02:46:08 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [4%@2201,0%@2201,0%@2201,0%@2201,4%@2201,42%@2201,0%@2201,8%@2201,45%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.5C soc2@52.062C soc0@53.406C gpu@54.187C tj@56.5C soc1@53C VDD_GPU_SOC 16264mW/21522mW VDD_CPU_CV 3024mW/2090mW VIN_SYS_5V0 7033mW/7441mW
09-24-2026 02:46:09 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.562C soc2@52.343C soc0@53.687C gpu@54.843C tj@56.562C soc1@53.062C VDD_GPU_SOC 23023mW/21522mW VDD_CPU_CV 2640mW/2090mW VIN_SYS_5V0 7950mW/7441mW
09-24-2026 02:46:10 RAM 16424/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,65%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@56.625C soc2@52.5C soc0@53.75C gpu@54.625C tj@56.625C soc1@53.312C VDD_GPU_SOC 23401mW/21522mW VDD_CPU_CV 1886mW/2090mW VIN_SYS_5V0 7950mW/7441mW
09-24-2026 02:46:11 RAM 16424/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.625C soc2@52.437C soc0@53.968C gpu@55.218C tj@56.843C soc1@53.375C VDD_GPU_SOC 23788mW/21523mW VDD_CPU_CV 1509mW/2090mW VIN_SYS_5V0 8051mW/7441mW
09-24-2026 02:46:12 RAM 16424/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@57.062C soc2@53.218C soc0@54.468C gpu@58.218C tj@58.218C soc1@53.218C VDD_GPU_SOC 31637mW/21524mW VDD_CPU_CV 1505mW/2090mW VIN_SYS_5V0 8353mW/7441mW
09-24-2026 02:46:13 RAM 16424/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,4%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.656C soc2@53.75C soc0@54.906C gpu@58.812C tj@58.812C soc1@53.406C VDD_GPU_SOC 36863mW/21527mW VDD_CPU_CV 1504mW/2090mW VIN_SYS_5V0 8453mW/7441mW
09-24-2026 02:46:14 RAM 16425/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,57%@2201,1%@2201,0%@2201,1%@2201,1%@2201] GR3D_FREQ 0% cpu@57.093C soc2@52.156C soc0@53.437C gpu@52.343C tj@57.093C soc1@53.437C VDD_GPU_SOC 12876mW/21525mW VDD_CPU_CV 2271mW/2090mW VIN_SYS_5V0 5727mW/7441mW
09-24-2026 02:46:15 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,1%@2201,0%@2201,0%@2201,4%@2201,37%@2201,0%@2201,30%@2201,29%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@57.031C soc2@52.375C soc0@53.687C gpu@54.812C tj@56.812C soc1@53.343C VDD_GPU_SOC 13628mW/21524mW VDD_CPU_CV 2648mW/2090mW VIN_SYS_5V0 6732mW/7441mW
09-24-2026 02:46:16 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.906C soc2@52.718C soc0@54.062C gpu@55.562C tj@56.906C soc1@53.468C VDD_GPU_SOC 22656mW/21524mW VDD_CPU_CV 2642mW/2090mW VIN_SYS_5V0 7849mW/7441mW
09-24-2026 02:46:17 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,66%@2201,1%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@56.937C soc2@52.656C soc0@54.187C gpu@55.312C tj@56.937C soc1@53.593C VDD_GPU_SOC 23411mW/21525mW VDD_CPU_CV 1887mW/2090mW VIN_SYS_5V0 7849mW/7441mW
09-24-2026 02:46:18 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.062C soc2@52.75C soc0@53.968C gpu@55.343C tj@57.062C soc1@53.375C VDD_GPU_SOC 23788mW/21525mW VDD_CPU_CV 1509mW/2090mW VIN_SYS_5V0 7849mW/7441mW
09-24-2026 02:46:19 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,4%@2201,2%@2201,0%@2201] GR3D_FREQ 86% cpu@57.187C soc2@52.937C soc0@54.281C gpu@57.218C tj@57.218C soc1@53.406C VDD_GPU_SOC 24911mW/21526mW VDD_CPU_CV 1509mW/2090mW VIN_SYS_5V0 8051mW/7441mW
09-24-2026 02:46:20 RAM 16426/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,3%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@57.875C soc2@53.843C soc0@55.187C gpu@59.093C tj@59.093C soc1@53.593C VDD_GPU_SOC 36111mW/21528mW VDD_CPU_CV 1504mW/2090mW VIN_SYS_5V0 8453mW/7441mW
09-24-2026 02:46:21 RAM 16338/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,20%@2201,0%@2201,2%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.656C soc2@52.875C soc0@54.218C gpu@53.718C tj@57.656C soc1@53.718C VDD_GPU_SOC 24156mW/21528mW VDD_CPU_CV 1886mW/2090mW VIN_SYS_5V0 7536mW/7442mW
09-24-2026 02:46:22 RAM 16339/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,4%@2201,29%@2201,0%@2201,67%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.375C soc2@52.125C soc0@53.562C gpu@51.875C tj@57.375C soc1@53.718C VDD_GPU_SOC 6831mW/21526mW VDD_CPU_CV 2654mW/2090mW VIN_SYS_5V0 5024mW/7441mW
09-24-2026 02:46:23 RAM 16387/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,1%@2201,2%@2201,0%@2201,7%@2201,0%@2201,0%@2201,0%@2201,92%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.25C soc2@52.781C soc0@54.281C gpu@55.375C tj@57.25C soc1@53.468C VDD_GPU_SOC 21154mW/21526mW VDD_CPU_CV 2643mW/2090mW VIN_SYS_5V0 7749mW/7441mW
09-24-2026 02:46:24 RAM 16387/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,24%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.093C soc2@52.812C soc0@54.125C gpu@55.281C tj@57.093C soc1@53.468C VDD_GPU_SOC 23033mW/21526mW VDD_CPU_CV 1509mW/2090mW VIN_SYS_5V0 7950mW/7441mW
09-24-2026 02:46:25 RAM 16387/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.437C soc2@52.906C soc0@54.218C gpu@55.562C tj@57.437C soc1@53.562C VDD_GPU_SOC 23411mW/21526mW VDD_CPU_CV 1509mW/2090mW VIN_SYS_5V0 8051mW/7441mW
09-24-2026 02:46:26 RAM 16387/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.062C soc2@53C soc0@54.312C gpu@55.468C tj@57.062C soc1@53.656C VDD_GPU_SOC 23788mW/21527mW VDD_CPU_CV 1509mW/2090mW VIN_SYS_5V0 8151mW/7441mW
09-24-2026 02:46:27 RAM 16387/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,3%@2201,0%@2201] GR3D_FREQ 99% cpu@57.437C soc2@54.031C soc0@55.187C gpu@59.062C tj@59.062C soc1@53.812C VDD_GPU_SOC 34259mW/21529mW VDD_CPU_CV 1505mW/2089mW VIN_SYS_5V0 8453mW/7442mW
09-24-2026 02:46:28 RAM 16387/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [5%@2201,0%@2201,6%@2201,0%@2201,7%@2201,0%@2201,0%@2201,0%@2201,1%@2201,5%@2201,6%@2201,0%@2201] GR3D_FREQ 99% cpu@58C soc2@54.312C soc0@55.593C gpu@59.406C tj@59.406C soc1@54.093C VDD_GPU_SOC 37239mW/21531mW VDD_CPU_CV 1880mW/2089mW VIN_SYS_5V0 8453mW/7442mW
09-24-2026 02:46:29 RAM 16387/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,82%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@57.5C soc2@52.375C soc0@53.937C gpu@52.406C tj@57.5C soc1@53.781C VDD_GPU_SOC 9480mW/21529mW VDD_CPU_CV 2653mW/2090mW VIN_SYS_5V0 5124mW/7441mW
09-24-2026 02:46:30 RAM 16387/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.312C soc2@51.968C soc0@53.375C gpu@51.75C tj@57.312C soc1@53.531C VDD_GPU_SOC 5315mW/21527mW VDD_CPU_CV 2656mW/2090mW VIN_SYS_5V0 4421mW/7441mW
09-24-2026 02:46:31 RAM 16387/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.812C soc2@51.781C soc0@53.187C gpu@51.437C tj@56.812C soc1@53.437C VDD_GPU_SOC 4935mW/21524mW VDD_CPU_CV 2656mW/2090mW VIN_SYS_5V0 4421mW/7440mW
09-24-2026 02:46:32 RAM 16387/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.343C soc2@51.531C soc0@53.093C gpu@51.125C tj@56.343C soc1@53.343C VDD_GPU_SOC 4935mW/21522mW VDD_CPU_CV 2656mW/2090mW VIN_SYS_5V0 4320mW/7440mW
09-24-2026 02:46:33 RAM 16385/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,6%@2201,50%@2201,0%@2201,44%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.5C soc2@51.562C soc0@53.031C gpu@50.937C tj@56.5C soc1@53.25C VDD_GPU_SOC 4935mW/21519mW VDD_CPU_CV 3034mW/2090mW VIN_SYS_5V0 4722mW/7440mW
09-24-2026 02:46:34 RAM 16385/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,23%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,76%@2201] GR3D_FREQ 99% cpu@56.687C soc2@52.218C soc0@53.75C gpu@54.593C tj@56.687C soc1@53.125C VDD_GPU_SOC 19651mW/21519mW VDD_CPU_CV 2644mW/2090mW VIN_SYS_5V0 7548mW/7440mW
09-24-2026 02:46:35 RAM 16385/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201] GR3D_FREQ 99% cpu@56.937C soc2@52.562C soc0@54C gpu@54.875C tj@56.937C soc1@53.25C VDD_GPU_SOC 23023mW/21519mW VDD_CPU_CV 2640mW/2090mW VIN_SYS_5V0 7950mW/7440mW
09-24-2026 02:46:36 RAM 16385/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,18%@2201] GR3D_FREQ 99% cpu@57.031C soc2@52.625C soc0@53.968C gpu@55.25C tj@57.031C soc1@53.343C VDD_GPU_SOC 23788mW/21519mW VDD_CPU_CV 1509mW/2090mW VIN_SYS_5V0 8051mW/7440mW
09-24-2026 02:46:37 RAM 16385/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.812C soc2@52.812C soc0@54.062C gpu@55.5C tj@56.812C soc1@53.437C VDD_GPU_SOC 23788mW/21520mW VDD_CPU_CV 1509mW/2090mW VIN_SYS_5V0 8151mW/7440mW
09-24-2026 02:46:38 RAM 16385/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,3%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.281C soc2@53.687C soc0@54.906C gpu@58.687C tj@58.687C soc1@53.562C VDD_GPU_SOC 33144mW/21521mW VDD_CPU_CV 1505mW/2090mW VIN_SYS_5V0 8353mW/7440mW
09-24-2026 02:46:39 RAM 16385/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.593C soc2@54.125C soc0@55.375C gpu@59.25C tj@59.25C soc1@53.906C VDD_GPU_SOC 36863mW/21524mW VDD_CPU_CV 1504mW/2090mW VIN_SYS_5V0 8453mW/7440mW
09-24-2026 02:46:40 RAM 16391/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,68%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.312C soc2@52.312C soc0@53.781C gpu@52.25C tj@57.312C soc1@53.875C VDD_GPU_SOC 10992mW/21522mW VDD_CPU_CV 2652mW/2090mW VIN_SYS_5V0 5425mW/7440mW
09-24-2026 02:46:41 RAM 16392/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.937C soc2@51.875C soc0@53.312C gpu@51.656C tj@56.937C soc1@53.437C VDD_GPU_SOC 5695mW/21520mW VDD_CPU_CV 2655mW/2090mW VIN_SYS_5V0 4421mW/7439mW
09-24-2026 02:46:42 RAM 16392/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.5C soc2@51.625C soc0@53.125C gpu@51.218C tj@56.5C soc1@53.312C VDD_GPU_SOC 4935mW/21517mW VDD_CPU_CV 2656mW/2090mW VIN_SYS_5V0 4421mW/7439mW
09-24-2026 02:46:43 RAM 16392/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.562C soc2@51.406C soc0@53C gpu@51C tj@56.562C soc1@53.218C VDD_GPU_SOC 4935mW/21514mW VDD_CPU_CV 2656mW/2090mW VIN_SYS_5V0 4320mW/7438mW
09-24-2026 02:46:44 RAM 16411/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,6%@2201,38%@2201,0%@2201,56%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.343C soc2@51.406C soc0@52.843C gpu@50.875C tj@56.343C soc1@53.187C VDD_GPU_SOC 4935mW/21512mW VDD_CPU_CV 3034mW/2090mW VIN_SYS_5V0 4722mW/7438mW
09-24-2026 02:46:45 RAM 16394/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,36%@2201,1%@2201,0%@2201,64%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.375C soc2@52.218C soc0@53.656C gpu@54.125C tj@56.375C soc1@53.218C VDD_GPU_SOC 18525mW/21511mW VDD_CPU_CV 3023mW/2090mW VIN_SYS_5V0 7335mW/7438mW
09-24-2026 02:46:46 RAM 16393/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.812C soc2@52.468C soc0@53.937C gpu@54.75C tj@56.812C soc1@53.406C VDD_GPU_SOC 23023mW/21511mW VDD_CPU_CV 3018mW/2091mW VIN_SYS_5V0 7950mW/7438mW
09-24-2026 02:46:47 RAM 16393/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,55%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.75C soc2@52.593C soc0@53.906C gpu@55.093C tj@56.75C soc1@53.218C VDD_GPU_SOC 23778mW/21512mW VDD_CPU_CV 1886mW/2091mW VIN_SYS_5V0 8051mW/7438mW
09-24-2026 02:46:48 RAM 16393/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@57C soc2@52.687C soc0@53.937C gpu@55.625C tj@57C soc1@53.375C VDD_GPU_SOC 24156mW/21512mW VDD_CPU_CV 1509mW/2090mW VIN_SYS_5V0 8151mW/7438mW
09-24-2026 02:46:49 RAM 16393/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [3%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.968C soc2@53.468C soc0@54.656C gpu@58.375C tj@58.375C soc1@53.468C VDD_GPU_SOC 31637mW/21514mW VDD_CPU_CV 1506mW/2090mW VIN_SYS_5V0 8353mW/7438mW
09-24-2026 02:46:50 RAM 16393/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,3%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.625C soc2@53.968C soc0@55.093C gpu@59.125C tj@59.125C soc1@53.718C VDD_GPU_SOC 36863mW/21516mW VDD_CPU_CV 1504mW/2090mW VIN_SYS_5V0 8453mW/7438mW
09-24-2026 02:46:51 RAM 16395/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,54%@2201,1%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 0% cpu@57.312C soc2@52.531C soc0@53.781C gpu@52.593C tj@57.312C soc1@53.812C VDD_GPU_SOC 13633mW/21515mW VDD_CPU_CV 2271mW/2090mW VIN_SYS_5V0 5928mW/7438mW
09-24-2026 02:46:52 RAM 16394/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.875C soc2@51.843C soc0@53.5C gpu@51.687C tj@56.875C soc1@53.406C VDD_GPU_SOC 5695mW/21512mW VDD_CPU_CV 2655mW/2090mW VIN_SYS_5V0 4521mW/7438mW
09-24-2026 02:46:53 RAM 16399/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,2%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.781C soc2@51.656C soc0@53.125C gpu@51.281C tj@56.781C soc1@53.312C VDD_GPU_SOC 4935mW/21510mW VDD_CPU_CV 2656mW/2090mW VIN_SYS_5V0 4421mW/7437mW
09-24-2026 02:46:55 RAM 16400/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.437C soc2@51.406C soc0@52.906C gpu@51.031C tj@56.187C soc1@53.187C VDD_GPU_SOC 4935mW/21507mW VDD_CPU_CV 2656mW/2091mW VIN_SYS_5V0 4421mW/7437mW
09-24-2026 02:46:56 RAM 16408/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,6%@2201,0%@2201,100%@2201,0%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 0% cpu@56.437C soc2@51.281C soc0@52.843C gpu@50.843C tj@56.437C soc1@53C VDD_GPU_SOC 4935mW/21504mW VDD_CPU_CV 2656mW/2091mW VIN_SYS_5V0 4421mW/7436mW
09-24-2026 02:46:57 RAM 16538/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [4%@2201,0%@2201,0%@2201,0%@2201,9%@2201,77%@2201,1%@2201,15%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.281C soc2@51.25C soc0@52.75C gpu@50.718C tj@56.281C soc1@52.968C VDD_GPU_SOC 4935mW/21502mW VDD_CPU_CV 3034mW/2091mW VIN_SYS_5V0 4823mW/7436mW
09-24-2026 02:46:58 RAM 16472/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,32%@2201,1%@2201,0%@2201,68%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@56.312C soc2@52.218C soc0@53.593C gpu@54.718C tj@56.312C soc1@53.156C VDD_GPU_SOC 19651mW/21502mW VDD_CPU_CV 3022mW/2091mW VIN_SYS_5V0 7648mW/7436mW
09-24-2026 02:46:59 RAM 16472/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@56.562C soc2@52.375C soc0@53.906C gpu@55C tj@56.562C soc1@53.031C VDD_GPU_SOC 23778mW/21502mW VDD_CPU_CV 2640mW/2091mW VIN_SYS_5V0 8051mW/7436mW
09-24-2026 02:47:00 RAM 16470/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,21%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.781C soc2@52.5C soc0@53.75C gpu@55.093C tj@56.781C soc1@53.093C VDD_GPU_SOC 23778mW/21502mW VDD_CPU_CV 1509mW/2091mW VIN_SYS_5V0 8151mW/7436mW
